1,Inf,,,,,,,,,
2,,5.563236844469061,1.1381178100977425,,,,,,,
3,,6.443058978649149,1.5165095077921769,,,,,,,
4,,,2.321069347099132,6.486434095741713,6.498411383699693,5.513652024251216,2.926855250544922,5.351007357761144,2.401217276671906,0.6462971351394101
5,,,2.3251162053055188,6.486434096332851,6.498411383699693,5.299583684457639,3.0453356994652894,5.351007357761144,2.462196787980845,0.6462971351394101
6,,,,5.993083807612625,,,,,,
