1,15.35252977886304,,,,,,,,,
2,,3.2321871066978503,1.1304508063491827,,,,,,,
3,,3.427799974944465,1.6004589554201551,,,,,,,
4,,,3.1951674840660287,6.940088171957666,7.111668373827144,6.344933244224332,8.412036453600056,6.074255501480688,3.192156605307606,0.7608077033837323
5,,,3.2128724971118174,6.940088171957666,7.322810626040756,6.631122121581923,6.598472322488867,6.074255501480688,2.974253689803208,0.7608077033837323
6,,,,6.180218628533247,,,,,,
